Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added At,Genres,Danceability,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Play Count
Halo,Queen Charlotte: A Bridgerton Story (Covers from the Netflix Series),"Caleb Chan,Brian Chan",2023-05-04,173500,56,2025-03-20T21:10:46Z,,0.404,9.0,-4.751,0.0307,0.702,0.509,0.177,0.232,80.02,4.0,5.0
If I Ain't Got You,Queen Charlotte: A Bridgerton Story (Covers from the Netflix Series),Vitamin String Quartet,2023-05-04,214000,55,2025-03-20T21:10:46Z,orchestra,0.291,7.0,-5.349,0.032,0.72,0.00851,0.35,0.235,121.743,3.0,7.0
I Will Always Love You,Queen Charlotte: A Bridgerton Story (Covers from the Netflix Series),Vitamin String Quartet,2023-05-04,285946,53,2025-03-20T21:10:46Z,orchestra,0.214,5.0,-6.86,0.035,0.898,0.0226,0.188,0.358,82.939,4.0,5.0
Nobody Gets Me,Queen Charlotte: A Bridgerton Story (Covers from the Netflix Series),"Caleb Chan,Brian Chan",2023-05-04,245000,52,2025-03-20T21:10:46Z,,0.417,7.0,-7.131,0.0311,0.877,0.558,0.156,0.246,107.872,3.0,3.0
What About Us,Bridgerton Season Two (Covers from the Netflix Series),Duomo,2022-03-25,291213,55,2025-03-20T21:10:46Z,,0.426,8.0,-11.813,0.0392,0.711,0.00297,0.185,0.207,148.952,5.0,3.0
If I Ain't Got You,The Diary Of Alicia Keys 20,Alicia Keys,2023-12-01,228706,49,2025-03-20T21:10:46Z,"r&b,neo soul",0.609,7.0,-9.129,0.106,0.603,6.86e-06,0.104,0.166,118.402,3.0,7.0
Deja Vu,Queen Charlotte: A Bridgerton Story (Covers from the Netflix Series),"Mike Froudarakis,Alexander Leeming Froudakis",2023-05-04,140846,49,2025-03-20T21:10:46Z,,0.574,7.0,-7.114,0.0302,0.749,0.00277,0.177,0.527,105.011,4.0,11.0
Girls Like You,Bridgerton (Covers from the Netflix Original Series),Vitamin String Quartet,2020-12-25,203440,55,2025-03-20T21:10:46Z,orchestra,0.421,0.0,-12.444,0.0445,0.884,0.139,0.107,0.475,93.721,3.0,3.0
How Deep Is Your Love,Bridgerton Season Two (Covers from the Netflix Series),Kiris Houston,2022-03-25,226433,52,2025-03-20T21:10:46Z,,0.225,4.0,-16.583,0.0578,0.565,0.00208,0.0969,0.146,89.689,3.0,1.0
Strange (feat. Hillary Smith),Bridgerton (Covers from the Netflix Original Series),"Kris Bowers,Hillary Smith",2020-12-25,198640,58,2025-03-20T21:10:46Z,,0.251,2.0,-15.076,0.0342,0.989,0.972,0.113,0.0727,70.453,4.0,1.0
Diamonds,Bridgerton Season Two (Covers from the Netflix Series),"Hannah V,Joe Rodwell",2022-03-25,116170,54,2025-03-20T21:10:46Z,,0.423,11.0,-9.255,0.0332,0.835,0.476,0.119,0.535,92.504,4.0,1.0
I Love You Charlotte,Queen Charlotte: A Bridgerton Story (Soundtrack from the Netflix Series),Kris Bowers,2023-05-04,129468,45,2025-03-20T21:10:46Z,,0.167,2.0,-34.253,0.0418,0.944,0.856,0.0832,0.135,111.744,1.0,1.0
We Could Form An Attachment,Bridgerton (Music from the Netflix Original Series),Kris Bowers,2020-12-25,187946,53,2025-03-20T21:10:46Z,,0.273,2.0,-13.143,0.0328,0.367,0.897,0.118,0.338,108.699,3.0,1.0
Run the World,Queen Charlotte: A Bridgerton Story (Covers from the Netflix Series),"Caleb Chan,Brian Chan",2023-05-04,191811,50,2025-03-20T21:10:46Z,,0.701,1.0,-7.772,0.0324,0.47,0.887,0.322,0.427,126.882,4.0,1.0
If I Ain't Got You,The Diary Of Alicia Keys,Alicia Keys,2003-12-02,228706,81,2025-03-20T21:10:46Z,"r&b,neo soul",0.609,7.0,-9.129,0.106,0.603,6.86e-06,0.104,0.166,118.402,3.0,7.0
Flawless My Dear,Bridgerton (Music from the Netflix Original Series),Kris Bowers,2020-12-25,103893,53,2025-03-20T21:10:46Z,,0.442,2.0,-17.141,0.0362,0.728,0.896,0.125,0.395,98.489,3.0,1.0
You Oughta Know,Bridgerton Season Two (Covers from the Netflix Series),"Duomo,Tomás Peire-Serrate",2022-03-25,167609,50,2025-03-20T21:10:46Z,,0.243,4.0,-20.122,0.0441,0.508,0.894,0.142,0.0386,83.265,4.0,1.0
Kabhi Khushi Kabhie Gham,Bridgerton Season Two (Covers from the Netflix Series),Kris Bowers,2022-03-25,208893,50,2025-03-20T21:10:46Z,,0.448,1.0,-27.582,0.0328,0.625,0.952,0.132,0.418,95.997,4.0,1.0
Love is A Choice,Bridgerton (Music from the Netflix Original Series),Kris Bowers,2020-12-25,140000,50,2025-03-20T21:10:46Z,,0.239,7.0,-18.376,0.0373,0.991,0.969,0.121,0.209,97.545,3.0,1.0
I'm Just George,Queen Charlotte: A Bridgerton Story (Soundtrack from the Netflix Series),Kris Bowers,2023-05-04,123194,42,2025-03-20T21:10:46Z,,0.224,5.0,-28.019,0.0346,0.905,0.857,0.111,0.0388,81.988,3.0,1.0
Arranging Marriage,Queen Charlotte: A Bridgerton Story (Soundtrack from the Netflix Series),Kris Bowers,2023-05-04,142603,42,2025-03-20T21:10:46Z,,0.618,10.0,-20.195,0.0619,0.478,0.829,0.0898,0.392,169.747,4.0,1.0
A Grand Finish,Bridgerton (Music from the Netflix Original Series),Kris Bowers,2020-12-25,213920,50,2025-03-20T21:10:46Z,,0.305,8.0,-16.711,0.0447,0.863,0.943,0.121,0.0517,109.416,5.0,1.0
Simon and Lady Danbury,Bridgerton (Music from the Netflix Original Series),Kris Bowers,2020-12-25,282506,49,2025-03-20T21:10:46Z,,0.461,7.0,-19.616,0.0373,0.916,0.826,0.237,0.146,110.02,3.0,1.0
Observatory Kiss,Queen Charlotte: A Bridgerton Story (Soundtrack from the Netflix Series),Kris Bowers,2023-05-04,113372,41,2025-03-20T21:10:46Z,,0.288,2.0,-27.416,0.0329,0.868,0.94,0.0857,0.152,50.412,4.0,1.0
Princess Royal Is Dead,Queen Charlotte: A Bridgerton Story (Soundtrack from the Netflix Series),Kris Bowers,2023-05-04,176627,41,2025-03-20T21:10:46Z,,0.588,2.0,-17.562,0.0496,0.827,0.761,0.192,0.293,101.303,4.0,1.0
Rest of Our Lives Together,Queen Charlotte: A Bridgerton Story (Soundtrack from the Netflix Series),Kris Bowers,2023-05-04,77292,42,2025-03-20T21:10:46Z,,0.408,7.0,-26.251,0.0428,0.989,0.754,0.197,0.0827,115.415,3.0,1.0
I Am Venus,Queen Charlotte: A Bridgerton Story (Soundtrack from the Netflix Series),Kris Bowers,2023-05-04,228684,41,2025-03-20T21:10:46Z,,0.212,7.0,-23.314,0.0382,0.294,0.853,0.0976,0.0374,137.405,4.0,1.0
6.6 Gigue,Bach: The Cello Suites - Recomposed by Peter Gregson,"Peter Gregson,Richard Harwood,Reinoud Ford,Tim Lowe,Ben Chappell,Katherine Jenkinson",2018-10-19,168676,51,2025-03-20T21:10:46Z,neoclassical,0.374,2.0,-10.522,0.044,0.832,0.71,0.103,0.0852,82.56,4.0,1.0
George Charlotte Montage,Queen Charlotte: A Bridgerton Story (Soundtrack from the Netflix Series),Kris Bowers,2023-05-04,151819,40,2025-03-20T21:10:46Z,,0.123,0.0,-22.77,0.0413,0.91,0.86,0.124,0.0758,172.104,3.0,1.0
Together We Are Whole,Queen Charlotte: A Bridgerton Story (Soundtrack from the Netflix Series),Kris Bowers,2023-05-04,164080,41,2025-03-20T21:10:46Z,,0.16,7.0,-35.207,0.038,0.815,0.844,0.134,0.0374,85.828,3.0,1.0
Come Back to Me,Queen Charlotte: A Bridgerton Story (Soundtrack from the Netflix Series),Kris Bowers,2023-05-04,221478,40,2025-03-20T21:10:46Z,,0.235,11.0,-22.351,0.0421,0.893,0.832,0.11,0.0768,77.991,4.0,1.0
Kiss and Tell,Queen Charlotte: A Bridgerton Story (Soundtrack from the Netflix Series),Kris Bowers,2023-05-04,95465,41,2025-03-20T21:10:46Z,,0.559,6.0,-26.06,0.0703,0.815,0.854,0.119,0.63,160.221,5.0,1.0
Almost Kiss,Queen Charlotte: A Bridgerton Story (Soundtrack from the Netflix Series),Kris Bowers,2023-05-04,83301,40,2025-03-20T21:10:46Z,,0.175,7.0,-24.49,0.0469,0.879,0.883,0.0942,0.0572,118.091,4.0,1.0
Meet Dr. Monro,Queen Charlotte: A Bridgerton Story (Soundtrack from the Netflix Series),Kris Bowers,2023-05-04,206185,41,2025-03-20T21:10:46Z,,0.35,1.0,-29.772,0.036,0.524,0.848,0.0768,0.243,130.024,4.0,2.0
Almost Break Down,Queen Charlotte: A Bridgerton Story (Soundtrack from the Netflix Series),Kris Bowers,2023-05-04,97606,40,2025-03-20T21:10:46Z,,0.0922,10.0,-26.877,0.0452,0.668,0.814,0.0721,0.0377,164.325,3.0,1.0
He's Not Fine,Queen Charlotte: A Bridgerton Story (Soundtrack from the Netflix Series),Kris Bowers,2023-05-04,201303,40,2025-03-20T21:10:46Z,,0.391,7.0,-15.63,0.0312,0.732,0.932,0.108,0.157,121.833,4.0,1.0
Experience,In A Time Lapse,"Ludovico Einaudi,Daniel Hope,I Virtuosi Italiani",2013-01-01,315426,77,2025-03-20T21:10:46Z,"neoclassical,classical",0.447,2.0,-10.634,0.0376,0.934,0.961,0.0697,0.036,92.468,4.0,3.0
"2econd 2ight 2eer (that was fun, goodbye.)",The Normal Album,Will Wood,2020-07-10,206500,60,2025-03-20T21:10:46Z,dark cabaret,0.577,0.0,-5.304,0.0554,0.0526,2.82e-05,0.103,0.701,150.02,4.0,1.0
Alexander Hamilton,Hamilton (Original Broadway Cast Recording),"Leslie Odom Jr.,Daveed Diggs,Okieriete Onaodowan,Lin-Manuel Miranda,Phillipa Soo,Christopher Jackson,Original Broadway Cast of Hamilton,Anthony Ramos",2015-09-25,236737,71,2025-03-20T21:10:46Z,musicals,0.609,11.0,-7.861,0.285,0.522,0.0,0.118,0.552,131.995,4.0,5.0
My Shot,Hamilton (Original Broadway Cast Recording),"Lin-Manuel Miranda,Daveed Diggs,Okieriete Onaodowan,Leslie Odom Jr.,Original Broadway Cast of Hamilton,Anthony Ramos",2015-09-25,333154,70,2025-03-20T21:10:46Z,musicals,0.698,8.0,-6.764,0.415,0.15,0.0,0.0903,0.568,180.466,4.0,3.0
The Story of Tonight,Hamilton (Original Broadway Cast Recording),"Lin-Manuel Miranda,Okieriete Onaodowan,Daveed Diggs,Original Broadway Cast of Hamilton,Anthony Ramos",2015-09-25,91980,67,2025-03-20T21:10:46Z,musicals,0.494,4.0,-10.579,0.0517,0.835,0.0,0.648,0.625,95.219,3.0,3.0
The Schuyler Sisters,Hamilton (Original Broadway Cast Recording),"Renée Elise Goldsberry,Phillipa Soo,Jasmine Cephas-Jones,Leslie Odom Jr.,Original Broadway Cast of Hamilton",2015-09-25,186542,70,2025-03-20T21:10:46Z,musicals,0.74,2.0,-6.253,0.278,0.187,0.0,0.627,0.792,101.409,4.0,3.0
Farmer Refuted,Hamilton (Original Broadway Cast Recording),"Thayne Jasperson,Lin-Manuel Miranda,Original Broadway Cast of Hamilton",2015-09-25,112742,66,2025-03-20T21:10:46Z,musicals,0.795,9.0,-8.334,0.372,0.684,0.0,0.0548,0.577,77.879,3.0,3.0
You'll Be Back,Hamilton (Original Broadway Cast Recording),"Jonathan Groff,Original Broadway Cast of Hamilton",2015-09-25,208321,71,2025-03-20T21:10:46Z,musicals,0.607,0.0,-7.562,0.0578,0.39,0.0,0.135,0.434,121.741,4.0,3.0
Sex Concept,Sex Concept,SOFIA ISELLA,2024-08-16,232993,49,2025-03-20T21:10:46Z,,0.488,1.0,-8.254,0.0396,0.00442,0.222,0.324,0.0965,130.016,4.0,3.0
Swim Team,Swim Team,Mckenna Grace,2024-08-02,191772,45,2025-03-20T21:10:46Z,,0.622,4.0,-5.283,0.0714,0.0912,0.0,0.29,0.597,152.023,4.0,1.0
Ego Rush,Ego Rush,evi,2024-01-26,159806,27,2025-03-20T21:10:46Z,,0.597,0.0,-7.762,0.0557,0.0285,2.24e-06,0.157,0.343,170.084,4.0,3.0
Love Always Knocks Me Out,Love Always Knocks Me Out,Jessica Doolan,2024-08-02,172094,31,2025-03-20T21:10:46Z,,0.633,4.0,-7.213,0.0493,0.141,1.21e-05,0.119,0.629,147.961,4.0,1.0
HEXED,HEXED,Leah Mason,2024-08-09,172779,17,2025-03-20T21:10:46Z,,0.661,2.0,-6.299,0.0573,0.163,0.0,0.0781,0.565,180.059,4.0,3.0
HELLO IT'S THE NEW ME,HELLO IT'S THE NEW ME,Tangerine Cassette,2024-07-30,154187,29,2025-03-20T21:10:46Z,,0.696,7.0,-5.374,0.0567,0.0802,0.127,0.375,0.553,120.026,4.0,1.0
I'll Just Say It,I'll Just Say It,Jana Diab,2024-08-09,158634,12,2025-03-20T21:10:46Z,,0.433,11.0,-8.272,0.156,0.657,1.79e-05,0.224,0.396,86.727,4.0,1.0
FAVOURITE MISTAKE,FAVOURITE MISTAKE,Violette Wautier,2024-08-08,156683,25,2025-03-20T21:10:46Z,"thai pop,t-pop,thai indie pop",0.789,3.0,-7.341,0.202,0.307,0.00673,0.47,0.859,112.842,4.0,1.0
Dynasty,The Death Of Daisies,Neoni,2024-10-11,144500,44,2025-03-20T21:10:46Z,,0.892,0.0,-4.054,0.114,0.0887,0.0,0.0607,0.304,120.091,4.0,1.0
touchin’ me,touchin’ me,Chandler Leighton,2024-07-26,149617,65,2025-03-20T21:10:46Z,melodic bass,0.643,0.0,-9.986,0.0489,0.233,8.81e-06,0.233,0.176,136.247,4.0,1.0
A Winter's Ball,Hamilton (Original Broadway Cast Recording),"Leslie Odom Jr.,Lin-Manuel Miranda,Original Broadway Cast of Hamilton",2015-09-25,69900,66,2025-03-20T21:10:46Z,musicals,0.854,8.0,-10.834,0.507,0.41,0.0,0.0889,0.688,131.352,4.0,3.0
Painkiller,Free Time,Ruel,2019-09-13,213506,63,2025-03-20T21:10:46Z,,0.683,5.0,-6.51,0.0542,0.0875,0.0,0.225,0.469,128.621,4.0,1.0
洗脳,洗脳,LiSA,2024-08-21,171136,39,2025-03-20T21:10:46Z,"anime,j-pop,j-rock",0.563,1.0,-3.21,0.123,0.00151,0.0024,0.078,0.313,93.449,4.0,1.0
Right Hand Man,Hamilton (Original Broadway Cast Recording),"Lin-Manuel Miranda,Leslie Odom Jr.,Original Broadway Cast of Hamilton",2015-09-25,321696,67,2025-03-20T21:10:46Z,musicals,0.68,8.0,-9.41,0.492,0.177,0.0,0.205,0.383,158.576,4.0,2.0
Ten Duel Commandments,Hamilton (Original Broadway Cast Recording),"Lin-Manuel Miranda,Jon Rua,Leslie Odom Jr.,Original Broadway Cast of Hamilton,Anthony Ramos",2015-09-25,106646,65,2025-03-20T21:10:46Z,musicals,0.887,10.0,-8.187,0.658,0.0691,0.0,0.617,0.828,77.977,4.0,2.0
Meet Me Inside,Hamilton (Original Broadway Cast Recording),"Lin-Manuel Miranda,Leslie Odom Jr.,Christopher Jackson,Original Broadway Cast of Hamilton,Anthony Ramos",2015-09-25,83632,64,2025-03-20T21:10:46Z,musicals,0.732,10.0,-8.318,0.474,0.378,0.0,0.363,0.644,88.543,4.0,2.0
That Would Be Enough,Hamilton (Original Broadway Cast Recording),"Phillipa Soo,Lin-Manuel Miranda",2015-09-25,178445,65,2025-03-20T21:10:46Z,musicals,0.499,2.0,-10.276,0.0355,0.819,0.0,0.115,0.185,137.367,4.0,2.0
Guns and Ships,Hamilton (Original Broadway Cast Recording),"Leslie Odom Jr.,Daveed Diggs,Christopher Jackson,Original Broadway Cast of Hamilton",2015-09-25,127578,69,2025-03-20T21:10:46Z,musicals,0.72,7.0,-6.914,0.328,0.399,0.0,0.0844,0.383,138.03,4.0,2.0
History Has Its Eyes on You,Hamilton (Original Broadway Cast Recording),"Christopher Jackson,Lin-Manuel Miranda,Original Broadway Cast of Hamilton",2015-09-25,97050,65,2025-03-20T21:10:46Z,musicals,0.438,0.0,-9.769,0.0291,0.803,0.0,0.123,0.274,77.415,4.0,2.0
What Comes Next?,Hamilton (Original Broadway Cast Recording),Jonathan Groff,2015-09-25,99343,65,2025-03-20T21:10:46Z,musicals,0.515,7.0,-10.882,0.079,0.603,0.0,0.199,0.277,114.972,4.0,2.0
Dear Theodosia,Hamilton (Original Broadway Cast Recording),"Leslie Odom Jr.,Lin-Manuel Miranda",2015-09-25,184004,67,2025-03-20T21:10:46Z,musicals,0.598,9.0,-10.484,0.0303,0.907,4.19e-05,0.0723,0.274,106.771,4.0,2.0
What'd I Miss,Hamilton (Original Broadway Cast Recording),"Daveed Diggs,Leslie Odom Jr.,Okieriete Onaodowan,Original Broadway Cast of Hamilton",2015-09-25,236701,65,2025-03-20T21:10:46Z,musicals,0.539,7.0,-7.763,0.386,0.169,0.0,0.14,0.319,177.787,4.0,2.0
Cabinet Battle #1,Hamilton (Original Broadway Cast Recording),"Christopher Jackson,Daveed Diggs,Lin-Manuel Miranda,Okieriete Onaodowan",2015-09-25,215226,64,2025-03-20T21:10:46Z,musicals,0.607,11.0,-7.762,0.423,0.0859,0.0,0.489,0.513,87.043,4.0,2.0
Take a Break,Hamilton (Original Broadway Cast Recording),"Phillipa Soo,Lin-Manuel Miranda,Renée Elise Goldsberry,Anthony Ramos",2015-09-25,286485,64,2025-03-20T21:10:46Z,musicals,0.552,4.0,-9.426,0.227,0.587,0.0,0.18,0.587,81.548,4.0,1.0
Say No to This,Hamilton (Original Broadway Cast Recording),"Jasmine Cephas-Jones,Leslie Odom Jr.,Lin-Manuel Miranda,Sydney James Harcourt,Original Broadway Cast of Hamilton",2015-09-25,242017,67,2025-03-20T21:10:46Z,musicals,0.754,9.0,-8.156,0.305,0.464,0.0,0.19,0.395,81.035,4.0,1.0
The Room Where It Happens,Hamilton (Original Broadway Cast Recording),"Leslie Odom Jr.,Lin-Manuel Miranda,Daveed Diggs,Okieriete Onaodowan,Original Broadway Cast of Hamilton",2015-09-25,318214,69,2025-03-20T21:10:46Z,musicals,0.638,4.0,-9.382,0.426,0.271,0.0,0.664,0.511,173.552,4.0,1.0
Schuyler Defeated,Hamilton (Original Broadway Cast Recording),"Phillipa Soo,Lin-Manuel Miranda,Leslie Odom Jr.,Anthony Ramos",2015-09-25,63558,61,2025-03-20T21:10:46Z,musicals,0.745,0.0,-10.422,0.257,0.236,0.0,0.157,0.842,102.108,4.0,1.0
Cabinet Battle #2,Hamilton (Original Broadway Cast Recording),"Christopher Jackson,Daveed Diggs,Lin-Manuel Miranda,Okieriete Onaodowan",2015-09-25,142639,62,2025-03-20T21:10:46Z,musicals,0.753,11.0,-9.117,0.537,0.0582,0.0,0.353,0.519,99.455,4.0,1.0
Washington on Your Side,Hamilton (Original Broadway Cast Recording),"Leslie Odom Jr.,Daveed Diggs,Okieriete Onaodowan,Original Broadway Cast of Hamilton",2015-09-25,181477,64,2025-03-20T21:10:46Z,musicals,0.884,10.0,-10.216,0.348,0.165,0.0,0.0756,0.425,134.051,4.0,2.0
One Last Time,Hamilton (Original Broadway Cast Recording),"Christopher Jackson,Lin-Manuel Miranda,Original Broadway Cast of Hamilton",2015-09-25,296387,63,2025-03-20T21:10:46Z,musicals,0.449,8.0,-9.624,0.356,0.631,0.0,0.0805,0.41,176.989,4.0,9.0
I Know Him,Hamilton (Original Broadway Cast Recording),Jonathan Groff,2015-09-25,97979,63,2025-03-20T21:10:46Z,musicals,0.67,0.0,-8.636,0.364,0.649,0.0,0.722,0.378,121.581,4.0,1.0
The Adams Administration,Hamilton (Original Broadway Cast Recording),Original Broadway Cast of Hamilton,2015-09-25,54840,61,2025-03-20T21:10:46Z,musicals,0.8,1.0,-10.313,0.544,0.505,0.0,0.121,0.792,130.14,4.0,1.0
We Know,Hamilton (Original Broadway Cast Recording),"Lin-Manuel Miranda,Daveed Diggs,Leslie Odom Jr.,Okieriete Onaodowan",2015-09-25,142044,64,2025-03-20T21:10:46Z,musicals,0.718,11.0,-10.376,0.523,0.312,0.0,0.127,0.692,113.855,4.0,1.0
Burn,Hamilton (Original Broadway Cast Recording),Phillipa Soo,2015-09-25,225240,69,2025-03-20T21:10:46Z,musicals,0.582,2.0,-9.13,0.0516,0.752,0.0,0.102,0.255,99.608,3.0,1.0
Blow Us All Away,Hamilton (Original Broadway Cast Recording),"Ariana DeBose,Sasha Hutchings,Ephraim Sykes,Lin-Manuel Miranda,Original Broadway Cast of Hamilton,Anthony Ramos",2015-09-25,173594,60,2025-03-20T21:10:46Z,musicals,0.82,9.0,-10.177,0.461,0.388,0.0,0.563,0.665,88.566,4.0,1.0
It's Quiet Uptown,Hamilton (Original Broadway Cast Recording),"Renée Elise Goldsberry,Lin-Manuel Miranda,Phillipa Soo,Original Broadway Cast of Hamilton",2015-09-25,270171,63,2025-03-20T21:10:46Z,musicals,0.484,5.0,-14.076,0.0423,0.796,0.0,0.0785,0.227,129.753,4.0,1.0
The Election of 1800,Hamilton (Original Broadway Cast Recording),"Daveed Diggs,Okieriete Onaodowan,Leslie Odom Jr.,Lin-Manuel Miranda,Original Broadway Cast of Hamilton",2015-09-25,237982,62,2025-03-20T21:10:46Z,musicals,0.731,10.0,-10.199,0.462,0.319,0.0,0.306,0.645,67.426,4.0,1.0
Your Obedient Servant,Hamilton (Original Broadway Cast Recording),"Leslie Odom Jr.,Lin-Manuel Miranda,Original Broadway Cast of Hamilton",2015-09-25,150063,66,2025-03-20T21:10:46Z,musicals,0.736,5.0,-11.072,0.502,0.293,0.0,0.042,0.619,165.908,3.0,1.0
Best of Wives and Best of Women,Hamilton (Original Broadway Cast Recording),"Phillipa Soo,Lin-Manuel Miranda",2015-09-25,47943,59,2025-03-20T21:10:46Z,musicals,0.647,5.0,-16.826,0.0544,0.751,0.0,0.0858,0.597,131.508,4.0,1.0
The World Was Wide Enough,Hamilton (Original Broadway Cast Recording),"Leslie Odom Jr.,Lin-Manuel Miranda,Original Broadway Cast of Hamilton",2015-09-25,302191,63,2025-03-20T21:10:46Z,musicals,0.653,5.0,-12.776,0.648,0.467,0.0,0.107,0.307,116.6,3.0,1.0
"Who Lives, Who Dies, Who Tells Your Story",Hamilton (Original Broadway Cast Recording),Original Broadway Cast of Hamilton,2015-09-25,217229,66,2025-03-20T21:10:46Z,musicals,0.353,2.0,-9.687,0.0901,0.777,0.0,0.0904,0.156,75.5,4.0,1.0
Good Graces,Short n' Sweet,Sabrina Carpenter,2024-08-23,185265,83,2025-03-20T21:10:46Z,,0.758,5.0,-5.315,0.0479,0.329,3.96e-06,0.144,0.732,126.012,4.0,109.0
Coincidence,Short n' Sweet,Sabrina Carpenter,2024-08-23,164202,77,2025-03-20T21:10:46Z,,0.418,9.0,-6.216,0.125,0.362,0.0,0.125,0.758,77.862,4.0,81.0
New Woman (feat. ROSALÍA),New Woman (feat. ROSALÍA),"LISA,ROSALÍA",2024-08-15,179789,78,2025-03-20T21:10:46Z,"k-pop,latin",0.477,7.0,-4.715,0.275,0.0858,0.0,0.065,0.314,140.515,5.0,2.0
Kiss Me Thru The Phone,iSouljaBoyTellem,"Soulja Boy,Sammie",2008-01-01,193386,79,2025-03-20T21:10:46Z,,0.758,7.0,-3.781,0.112,0.0188,0.0,0.0677,0.794,150.001,4.0,1.0
The Hills,Beauty Behind The Madness,The Weeknd,2015-08-28,242253,86,2025-03-20T21:10:46Z,,0.585,0.0,-7.063,0.0515,0.0671,0.0,0.135,0.137,113.003,4.0,1.0
This Is America,This Is America,Childish Gambino,2018-05-06,225773,68,2025-03-20T21:10:46Z,,0.854,5.0,-6.159,0.137,0.117,0.0,0.354,0.549,120.024,4.0,1.0
Killing Me,Found Heaven,Conan Gray,2024-04-05,204595,54,2025-03-20T21:10:46Z,,0.665,2.0,-6.011,0.0455,0.0164,0.0,0.457,0.73,137.777,4.0,13.0
Winner,Found Heaven,Conan Gray,2024-04-05,216578,59,2025-03-20T21:10:46Z,,0.415,0.0,-5.14,0.0292,0.167,0.0,0.351,0.17,139.833,4.0,9.0
Comfort Crowd,Kid Krow,Conan Gray,2020-03-20,174680,62,2025-03-20T21:10:46Z,,0.678,0.0,-6.749,0.0326,0.163,1.94e-06,0.147,0.404,90.941,4.0,8.0
Checkmate,Kid Krow,Conan Gray,2020-03-20,148280,58,2025-03-20T21:10:46Z,,0.512,1.0,-4.13,0.304,0.0669,9.04e-06,0.147,0.703,151.484,4.0,2.0
The Cut That Always Bleeds,Kid Krow,Conan Gray,2020-03-20,231920,85,2025-03-20T21:10:46Z,,0.489,0.0,-6.499,0.0314,0.59,0.0,0.0639,0.246,136.116,4.0,13.0
Fight or Flight,Kid Krow,Conan Gray,2020-03-20,171480,64,2025-03-20T21:10:46Z,,0.397,0.0,-5.409,0.0567,0.363,0.0,0.076,0.569,142.528,4.0,9.0
Affluenza,Kid Krow,Conan Gray,2020-03-20,199880,56,2025-03-20T21:10:46Z,,0.685,11.0,-5.663,0.0393,0.116,0.0,0.179,0.863,117.98,4.0,2.0
Little League,Kid Krow,Conan Gray,2020-03-20,194360,55,2025-03-20T21:10:46Z,,0.558,4.0,-6.423,0.106,0.0227,4.54e-06,0.114,0.543,142.052,4.0,1.0
The Story,Kid Krow,Conan Gray,2020-03-20,245266,62,2025-03-20T21:10:46Z,,0.542,0.0,-10.379,0.0305,0.817,0.0,0.109,0.274,141.917,4.0,1.0
Disaster,Superache,Conan Gray,2022-06-24,153096,61,2025-03-20T21:10:46Z,,0.614,0.0,-5.184,0.0926,0.0101,0.0,0.0832,0.605,171.09,4.0,33.0
Best Friend,Superache,Conan Gray,2022-06-24,148865,55,2025-03-20T21:10:46Z,,0.663,0.0,-7.802,0.0501,0.596,0.00156,0.331,0.483,142.009,4.0,23.0
Astronomy,Superache,Conan Gray,2022-06-24,243907,74,2025-03-20T21:10:46Z,,0.474,4.0,-8.571,0.027,0.578,2.65e-05,0.305,0.152,145.115,3.0,33.0
Yours,Superache,Conan Gray,2022-06-24,204967,62,2025-03-20T21:10:46Z,,0.523,2.0,-8.868,0.035,0.848,0.0,0.127,0.172,130.47,4.0,19.0
Jigsaw,Superache,Conan Gray,2022-06-24,208969,58,2025-03-20T21:10:46Z,,0.273,9.0,-5.853,0.0313,0.0801,0.0,0.0984,0.16,168.213,4.0,18.0
Family Line,Superache,Conan Gray,2022-06-24,216094,75,2025-03-20T21:10:46Z,,0.326,6.0,-8.145,0.0461,0.619,0.0,0.0979,0.276,153.713,3.0,25.0
Summer Child,Superache,Conan Gray,2022-06-24,179967,57,2025-03-20T21:10:46Z,,0.427,2.0,-10.997,0.0338,0.859,0.0,0.113,0.196,109.213,3.0,15.0
Footnote,Superache,Conan Gray,2022-06-24,224295,58,2025-03-20T21:10:46Z,,0.336,7.0,-10.545,0.0336,0.754,0.0,0.343,0.252,101.571,4.0,14.0
The Exit,Superache,Conan Gray,2022-06-24,221054,70,2025-03-20T21:10:46Z,,0.58,0.0,-9.591,0.0291,0.608,0.0,0.0883,0.453,82.015,4.0,25.0
Pasilyo,Pasilyo,SunKissed Lola,2022-10-28,270250,76,2025-03-20T21:10:46Z,"opm,harana,pinoy indie,p-pop,kundiman",0.716,2.0,-4.674,0.0348,0.42,2.77e-05,0.177,0.41,120.069,3.0,1.0
ONLY,4 ONLY,LeeHi,2021-09-09,240906,77,2025-03-20T21:10:46Z,"k-ballad,k-pop",0.536,5.0,-7.451,0.0346,0.892,0.0,0.0873,0.151,122.907,3.0,1.0
Super Graphic Ultra Modern Girl,The Rise and Fall of a Midwest Princess,Chappell Roan,2023-09-22,183888,74,2025-03-20T21:10:46Z,,0.646,1.0,-4.526,0.0695,0.0321,7.93e-06,0.23,0.787,125.891,4.0,10.0
