Track Name,Album Name,Artist Name(s),Added At,Genres,Duration (ms),Popularity,Danceability,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Song Age,Play Count
ココロのちず,ココロのちず,BOYSTYLE,2025-03-21T00:00:33Z,anime,263026,56,0.54,1,-1.573,0.0366,0.00989,0,0.208,0.734,132.109,4,20.35592060232717,4
Yakuza,Cherry Blossom EP,A Samurai In Tokyo,2025-03-21T00:00:33Z,anime,105714,34,0.822,11,-7.749,0.252,0.524,0.0367,0.0922,0.271,168.053,3,2.078028747433265,2
Liquor Store Blues (feat. Damian Marley),Doo-Wops & Hooligans,"Bruno Mars,Damian Marley",2025-03-21T00:00:33Z,"reggae,ragga,roots reggae,dancehall",229383,61,0.691,1,-3.909,0.0749,0.113,0,0.358,0.678,75.519,4,14.877481177275838,2
BLOW (with Chris Stapleton & Bruno Mars),BLOW (with Chris Stapleton & Bruno Mars),"Ed Sheeran,Chris Stapleton,Bruno Mars",2025-03-21T00:00:33Z,"soft pop,country",209120,61,0.631,1,-5.35,0.0401,0.000245,0.0115,0.38,0.596,92.469,4,5.727583846680356,4
Wake Up in the Sky,Evil Genius,"Gucci Mane,Bruno Mars,Kodak Black",2025-03-21T00:00:33Z,"southern hip hop,rap,trap",203161,74,0.8,4,-5.144,0.0485,0.00381,0,0.367,0.367,143.01,4,6.3025325119780975,3
Mirror,Tha Carter IV (Complete Edition),"Lil Wayne,Bruno Mars",2025-03-21T00:00:33Z,"rap,hip hop",228093,76,0.328,5,-7.291,0.0866,0.858,0,0.104,0.401,74.267,4,13.57700205338809,2
Wasted On You,Dangerous: The Double Album,Morgan Wallen,2025-03-21T00:00:33Z,country,178520,79,0.505,11,-5.24,0.0318,0.373,0.00107,0.126,0.252,196,3,4.213552361396304,2
One Of Them Girls,Hey World,Lee Brice,2025-03-21T00:00:33Z,"country,acoustic country",188893,70,0.643,4,-6.079,0.0461,0.29,0,0.107,0.808,95.981,4,4.347707049965777,2
For The Night (feat. Lil Baby & DaBaby),Shoot For The Stars Aim For The Moon,"Pop Smoke,Lil Baby,DaBaby",2025-03-21T00:00:33Z,"brooklyn drill,drill,new york drill",190476,75,0.823,6,-6.606,0.2,0.114,0,0.193,0.347,125.971,4,4.731006160164271,2
Blueberry Faygo,Certified Hitmaker,Lil Mosey,2025-03-21T00:00:33Z,melodic rap,162546,73,0.774,0,-7.909,0.0383,0.207,0,0.132,0.349,99.034,4,5.136208076659822,3
Beautiful Crazy,This One's for You Too (Deluxe Edition),Luke Combs,2025-03-21T00:00:33Z,country,193200,82,0.551,11,-7.431,0.0262,0.676,0,0.0928,0.382,103.313,4,6.8199863107460645,2
Life Is Good (feat. Drake),Life Is Good (feat. Drake),"Future,Drake",2025-03-21T00:00:33Z,"rap,hip hop",237735,72,0.676,2,-5.831,0.481,0.0706,0,0.152,0.508,142.037,4,5.210130047912389,3
Dos Oruguitas,Encanto (Original Motion Picture Soundtrack),Sebastian Yatra,2025-03-21T00:00:33Z,"colombian pop,reggaeton,latin",214613,65,0.423,0,-10.565,0.0454,0.761,0,0.0915,0.465,93.788,4,3.351129363449692,16
All Of You,Encanto (Original Motion Picture Soundtrack),"Stephanie Beatriz,Olga Merediz,John Leguizamo,Adassa,Maluma,Encanto - Cast",2025-03-21T00:00:33Z,"reggaeton,latin,urbano latino",278440,60,0.515,11,-10.623,0.0494,0.633,0,0.107,0.346,114.532,4,3.351129363449692,18
"Colombia, Mi Encanto",Encanto (Original Motion Picture Soundtrack),Carlos Vives,2025-03-21T00:00:33Z,"colombian pop,vallenato,latin,latin pop",175280,59,0.718,0,-7.567,0.11,0.0223,0,0.908,0.814,124.007,4,3.351129363449692,13
Dos Oruguitas,Encanto (Original Motion Picture Soundtrack),Sebastian Yatra,2025-03-21T00:00:33Z,"colombian pop,reggaeton,latin",214613,65,0.423,0,-10.565,0.0454,0.761,0,0.0915,0.465,93.788,4,3.351129363449692,10
Some Things Never Change,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),"Kristen Bell,Idina Menzel,Josh Gad,Jonathan Groff,Cast of Frozen 2",2025-03-21T00:00:33Z,musicals,209964,65,0.567,5,-4.485,0.0313,0.613,0,0.106,0.299,89.937,4,5.363449691991787,6
Into the Unknown,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),"Idina Menzel,AURORA",2025-03-21T00:00:33Z,"musicals,norwegian pop,art pop",194848,74,0.321,10,-8.533,0.0412,0.849,0.000544,0.138,0.274,146.072,5,5.363449691991787,3
Carried Me With You,Onward (Original Motion Picture Soundtrack),Brandi Carlile,2025-03-21T00:00:33Z,"folk,americana",213732,50,0.639,0,-7.775,0.0636,0.271,0,0.111,0.372,98.384,4,5.078713210130048,6
Beauty and the Beast,Beauty and the Beast (Original Motion Picture Soundtrack/Deluxe Edition),"Ariana Grande,John Legend",2025-03-21T00:00:33Z,"pop,soft pop,neo soul",227928,64,0.489,6,-7.046,0.0288,0.126,0,0.103,0.27,81.4,4,8.046543463381246,3
Something There,Beauty and the Beast (Original Motion Picture Soundtrack/Deluxe Edition),"Emma Watson,Dan Stevens,Ewan McGregor,Ian McKellen,Emma Thompson,Nathan Mack,Gugu Mbatha-Raw",2025-03-21T00:00:33Z,musicals,174878,56,0.45,0,-12.856,0.0381,0.896,5.15e-05,0.216,0.476,123.442,4,8.046543463381246,3
Starting Now,Starting Now,Brandy,2025-03-21T00:00:33Z,r&b,204173,47,0.555,7,-4.525,0.121,0.0314,2.59e-05,0.0902,0.314,125.086,4,3.849418206707736,3
The Ballad of the Lonesome Cowboy,Toy Story 4 (Original Motion Picture Soundtrack),Chris Stapleton,2025-03-21T00:00:33Z,country,105013,39,0.668,9,-8.758,0.0354,0.287,7.64e-05,0.0807,0.146,109.886,4,5.765913757700205,2
Be Our Guest,Beauty and the Beast (Original Motion Picture Soundtrack/Deluxe Edition),"Ewan McGregor,Emma Thompson,Gugu Mbatha-Raw,Ian McKellen",2025-03-21T00:00:33Z,musicals,288763,53,0.425,2,-7.641,0.0659,0.412,0,0.073,0.525,114.161,4,8.046543463381246,2
Remember Me (Dúo),Coco (Original Motion Picture Soundtrack),"Miguel,Natalia Lafourcade",2025-03-21T00:00:33Z,"r&b,latin folk,bolero,latin indie,latin alternative",164453,57,0.611,0,-6.681,0.0329,0.415,0,0.497,0.571,84.996,4,7.375770021,2
Can You Imagine That?,Mary Poppins Returns (Original Motion Picture Soundtrack),"Emily Blunt,Pixie Davies,Joel Dawson,Nathanael Saleh",2025-03-21T00:00:33Z,musicals,262640,44,0.577,8,-10.928,0.168,0.816,0,0.216,0.498,117.57,4,6.3025325119780975,3
fantasize,fantasize,ericdoa,2025-03-21T00:00:33Z,"hyperpop,glitch",150612,55,0.713,6,-7.073,0.0308,0.00591,5.4e-05,0.115,0.551,102.602,4,3.8302532511978096,3
1985,A Hangover You Don't Deserve,Bowling For Soup,2025-03-21T00:00:33Z,"pop punk,punk",193000,70,0.606,4,-4.404,0.0598,0.000242,0,0.337,0.903,119.974,4,21.234770704996578,6
Hysteria,Absolution,Muse,2025-03-21T00:00:33Z,"alternative rock,rock",227023,74,0.256,0,-4.479,0.0868,8.58e-05,0.000925,0.232,0.428,186.078,4,21.530458590006845,6
Bali,88GLAM RELOADED,"88GLAM,NAV",2025-03-21T00:00:33Z,melodic rap,185316,48,0.646,11,-7.218,0.0402,0.097,0,0.13,0.509,158.027,4,6.915811088295688,3
Maybe,Ready for the World,"Mixed Matches,Lukrative",2025-03-21T00:00:33Z,hyperpop,171111,43,0.549,1,-11.156,0.0371,0.145,0.894,0.623,0.169,80.993,4,5.826146475017112,2
Believe in you,TVアニメ「Re:ゼロから始める異世界生活」2nd season 後期エンディングテーマ「Believe in you」,nonoc,2025-03-21T00:00:33Z,"anime,j-pop",279333,46,0.473,6,-5.3,0.0332,0.0938,5.69e-06,0.149,0.134,92.023,4,4.0657084188911705,5
KISS OF DEATH（Produced by HYDE）,雪の華15周年記念ベスト盤 BIBLE,Mika Nakashima,2025-03-21T00:00:33Z,"j-pop,anime,j-r&b",250200,56,0.544,5,-3.174,0.0743,0.000776,0,0.366,0.192,122.037,4,6.154688569472964,2
RESISTER,百歌繚乱,ASCA,2025-03-21T00:00:33Z,"anime,j-pop,j-rock",227080,55,0.483,8,-3.059,0.0906,0.00997,0,0.141,0.4,91.497,4,5.388090349075975,3
空色デイズ,しょこたん☆べすと――(°∀°)――!!,Shoko Nakagawa,2025-03-21T00:00:33Z,"anime,j-rock,j-pop",252173,56,0.382,11,-2.985,0.121,0.000375,9.62e-06,0.196,0.543,174.132,4,18.23408624,2
For You,"Moonlovers - Scarlet Heart Ryeo (Original Television Soundtrack), Pt. 1","CHEN,BAEKHYUN,XIUMIN",2025-03-21T00:00:33Z,"k-ballad,soundtrack,k-pop",196549,61,0.533,0,-3.723,0.0319,0.102,0,0.394,0.449,75.021,4,8.585900068,2
MOVE,MOVE - The 2nd Album,TAEMIN,2025-03-21T00:00:33Z,k-pop,211949,61,0.697,8,-5.273,0.115,0.0153,0,0.0857,0.667,99.964,4,7.444216290212183,10
CALL ME BABY,EXODUS - The 2nd Album,EXO,2025-03-21T00:00:33Z,k-pop,211013,64,0.692,1,-2.519,0.0519,0.284,0,0.341,0.879,100.03,4,9.993155373,62
Energetic,1-1=0 (NOTHING WITHOUT YOU),Wanna One,2025-03-21T00:00:33Z,k-pop,189355,60,0.714,0,-3.076,0.0461,0.058,0,0.112,0.752,125.046,4,7.367556468172484,8
LOVE ME RIGHT,LOVE ME RIGHT - The 2nd Album Repackage,EXO,2025-03-21T00:00:33Z,k-pop,205128,63,0.625,0,-2.33,0.0764,0.00266,0,0.188,0.757,110.04,4,9.815195071868583,48
Devil,DEVIL - SUPER JUNIOR SPECIAL ALBUM,SUPER JUNIOR,2025-03-21T00:00:33Z,k-pop,216584,50,0.773,4,-3.027,0.114,0.133,0,0.052,0.968,145.003,4,9.697467488021903,5
SHAKE IT,SHAKE IT,SISTAR,2025-03-21T00:00:33Z,k-pop,208506,53,0.778,11,-2.57,0.0735,0.0234,0,0.715,0.611,118.997,4,9.763175906913071,5
IF YOU,MADE,BIGBANG,2025-03-21T00:00:33Z,k-pop,264215,66,0.672,1,-6.213,0.0292,0.521,0,0.144,0.204,141.822,4,8.284736481861739,8
SOLO (Feat. Hoody),EVERYTHING YOU WANTED,"Jay Park,Hoody",2025-03-21T00:00:33Z,"k-rap,k-pop",219488,47,0.662,4,-4.942,0.117,0.12,0,0.396,0.727,102.1,4,8.432580424366872,7
So 4 more,Dark & Wild,BTS,2025-03-21T00:00:33Z,k-pop,235020,53,0.676,8,-2.451,0.111,0.00405,6.31e-06,0.279,0.798,163.952,4,10.600958247775496,5
The Boys,The Boys - The 3rd Album,Girls' Generation,2025-03-21T00:00:33Z,k-pop,228880,59,0.885,1,-0.678,0.0898,0.142,0,0.103,0.878,114.974,4,13.437371663244353,15
Silver Spoon,The Most Beautiful Moment in Life Pt.2,BTS,2025-03-21T00:00:33Z,k-pop,233160,68,0.65,9,-2.886,0.073,0.00104,0,0.0483,0.536,166.895,4,9.322381930184806,7
DDU-DU DDU-DU,SQUARE UP,BLACKPINK,2025-03-21T00:00:33Z,k-pop,211350,71,0.668,4,-5.034,0.0739,0.036,0,0.0932,0.393,140.042,4,6.781656399726215,8
Hold Me Tight,The Most Beautiful Moment in Life Pt.1,BTS,2025-03-21T00:00:33Z,k-pop,274991,61,0.622,6,-5.111,0.286,0.0511,0,0.171,0.394,139.994,4,9.911019849418206,7
BTS Cypher Pt.3: Killer,Dark & Wild,"BTS,Supreme Boi",2025-03-21T00:00:33Z,"k-pop,k-rap",267782,60,0.793,4,-3.017,0.321,0.0217,0,0.644,0.665,140.031,4,10.600958247775496,5
Rain,Dark & Wild,BTS,2025-03-21T00:00:33Z,k-pop,264666,59,0.703,1,-4.918,0.144,0.031,0,0.354,0.315,89.958,4,10.600958247775496,7
おもかげ (produced by Vaundy),おもかげ (produced by Vaundy),"milet,Aimer,Lilas",2025-03-21T00:00:33Z,"j-pop,anime,j-rock",188060,61,0.488,8,-4.502,0.058,0.0258,2.24e-05,0.12,0.713,207.906,4,3.274469541409993,3
カタオモイ,daydream,Aimer,2025-03-21T00:00:33Z,"anime,j-pop,j-rock",207360,64,0.621,1,-5.974,0.0342,0.78,0,0.333,0.791,96.981,4,8.511978097193703,6
朝が来る,朝が来る,Aimer,2025-03-21T00:00:33Z,"anime,j-pop,j-rock",294933,48,0.335,1,-4.086,0.0986,0.00118,0,0.354,0.246,83.117,4,3.2087611225188226,4
SPARK-AGAIN,Walpurgis,Aimer,2025-03-21T00:00:33Z,"anime,j-pop,j-rock",242733,54,0.444,6,-3.835,0.112,0.000715,0.00577,0.31,0.667,90.036,4,3.956194387405888,4
地球儀,地球儀,"Aimer,Vaundy",2025-03-21T00:00:33Z,"anime,j-pop,j-rock,japanese indie",232786,52,0.678,1,-5.367,0.0425,0.0129,4.2e-05,0.0711,0.916,100.058,4,4.030116358658453,2
Heaven,EX'ACT,EXO,2025-03-21T00:00:33Z,k-pop,225823,45,0.696,5,-4.212,0.181,0.0348,0,0.0882,0.761,91.982,4,8.796714579055442,68
First Love,Wings,BTS,2025-03-21T00:00:33Z,k-pop,189795,55,0.545,8,-5.997,0.308,0.364,0,0.164,0.671,86.842,4,8.459958932238193,8
BOSS,NCT 2018 EMPATHY,"NCT,NCT U",2025-03-21T00:00:33Z,k-pop,210641,60,0.787,10,-6.7,0.037,0.0233,0,0.0861,0.332,99.026,4,7.036276522929501,16
Let Me Know,Dark & Wild,BTS,2025-03-21T00:00:33Z,k-pop,254973,59,0.61,11,-4.84,0.0847,0.0111,0,0.0961,0.156,136.102,4,10.600958247775496,9
Danger,Dark & Wild,BTS,2025-03-21T00:00:33Z,k-pop,245140,65,0.738,1,-3.363,0.0702,0.000907,0.000209,0.275,0.377,111.991,4,10.600958247775496,6
Mr.Mr.,Mr. Mr. - The 4th Mini Album,Girls' Generation,2025-03-21T00:00:33Z,k-pop,235434,56,0.701,4,-2.037,0.127,0.114,9.34e-06,0.153,0.484,113.058,4,11.08555783709788,13
Red Flavor,The Red Summer - Summer Mini Album,Red Velvet,2025-03-21T00:00:33Z,k-pop,191139,65,0.709,9,-3.315,0.189,0.0409,0,0.0839,0.515,125.042,4,7.715263518138261,4
Everytime,Descendants Of The Sun Pt.2 (Original Television Soundtrack),"CHEN,Punch",2025-03-21T00:00:33Z,"k-ballad,soundtrack,k-pop",189355,66,0.514,10,-4.364,0.0321,0.483,0,0.18,0.495,90.002,4,9.084188911704311,6
Like,2 Cool 4 Skool,BTS,2025-03-21T00:00:33Z,k-pop,231893,66,0.737,0,-4.165,0.0705,0.303,0,0.26,0.783,100.939,4,11.789185489390828,14
If I Ruled the World,"O!RUL8,2?",BTS,2025-03-21T00:00:33Z,k-pop,247450,54,0.744,7,-6.29,0.112,0.0434,0,0.296,0.729,95.981,4,11.540041067761807,6
Converse High,The Most Beautiful Moment in Life Pt.1,BTS,2025-03-21T00:00:33Z,k-pop,209715,60,0.724,1,-3.982,0.0895,0.0597,0,0.201,0.817,98.003,4,9.911019849418206,23
Man In Love,New Challenge,INFINITE,2025-03-21T00:00:33Z,k-pop,197213,50,0.605,6,-2.935,0.0784,0.0433,0,0.37,0.863,121.986,4,12.016427104722792,4
DRAMARAMA,THE CODE,MONSTA X,2025-03-21T00:00:33Z,k-pop,186295,51,0.571,8,-2.864,0.111,0.135,0,0.202,0.261,186.154,4,7.383983572895278,8
And July,And July,"Heize,DEAN,dj friz",2025-03-21T00:00:33Z,"k-ballad,k-pop,k-rap",226128,55,0.734,2,-3.85,0.0916,0.0401,0,0.196,0.787,98.504,4,8.689938398,3
WINE (Feat.Changmo) (Prod. SUGA),WINE,"SURAN,CHANGMO",2025-03-21T00:00:33Z,"k-pop,k-rap",232194,53,0.62,4,-2.713,0.0447,0.314,0,0.105,0.502,145.87,4,7.915126625598905,10
Growl,The 1st Album 'XOXO' (Repackage),EXO,2025-03-21T00:00:33Z,k-pop,207053,64,0.681,11,-2.83,0.0603,0.145,0,0.556,0.876,89.993,4,11.641341546885696,17
"눈,코,입 (Eyes, Nose, Lips)",RISE,TAEYANG,2025-03-21T00:00:33Z,k-pop,229989,70,0.63,0,-5.759,0.0379,0.736,0,0.264,0.254,143.786,4,10.81451061,3
House of Cards (Full Length Edition),The Most Beautiful Moment in Life: Young Forever,BTS,2025-03-21T00:00:33Z,k-pop,226212,69,0.367,2,-4.484,0.052,0.336,0,0.147,0.384,104.961,4,8.900752908966462,7
The Truth Untold (feat. Steve Aoki),Love Yourself 轉 'Tear',"BTS,Steve Aoki",2025-03-21T00:00:33Z,"k-pop,electro house,edm",242292,65,0.571,1,-7.561,0.0422,0.374,0,0.127,0.169,113.016,4,6.8583162217659135,4
I Like That,INSANE LOVE,SISTAR,2025-03-21T00:00:33Z,k-pop,221371,52,0.564,7,-3.137,0.0881,0.0952,0,0.737,0.882,154.882,4,8.763860369609857,5
Reset (feat. Jinsil),"Who Are You : School 2015(Original Television Soundtrack), Pt. 1","Tiger JK,Jinsil",2025-03-21T00:00:33Z,"k-rap,soundtrack",242952,56,0.614,5,-2.668,0.0583,0.335,0,0.157,0.459,143.841,4,9.916495551,4
View,Odd - The 4th Album,SHINee,2025-03-21T00:00:33Z,k-pop,190821,57,0.728,6,-4.428,0.0439,0.04,0,0.0415,0.656,123.953,4,9.859000684462696,2
I Need U,The Most Beautiful Moment in Life Pt.1,BTS,2025-03-21T00:00:33Z,k-pop,210986,70,0.478,5,-3.097,0.0739,0.0213,0,0.24,0.707,158.356,4,9.911019849418206,42
HERO,RUSH,MONSTA X,2025-03-21T00:00:33Z,k-pop,231951,54,0.683,5,-3.086,0.162,0.0754,0,0.226,0.909,146.082,4,9.552361396,4
HER,HER,Block B,2025-03-21T00:00:33Z,k-pop,179053,58,0.646,8,-2.057,0.193,0.0453,0,0.114,0.86,162.017,4,10.674880219028063,9
Touch my body,TOUCH N MOVE,SISTAR,2025-03-21T00:00:33Z,k-pop,206500,57,0.633,9,-2.347,0.106,0.0437,0,0.107,0.622,128.033,4,10.683093771389458,7
Best Of Me,Love Yourself 承 'Her',BTS,2025-03-21T00:00:33Z,k-pop,227191,66,0.655,8,-4.388,0.07,0.0298,0,0.396,0.469,121.936,4,7.520876112251882,1
DNA,Love Yourself 承 'Her',BTS,2025-03-21T00:00:33Z,k-pop,223122,70,0.599,1,-4.018,0.0543,0.0217,0,0.0678,0.696,129.817,4,7.520876112251882,29
I Need U,The Most Beautiful Moment in Life Pt.1,BTS,2025-03-21T00:00:33Z,k-pop,210986,70,0.478,5,-3.097,0.0739,0.0213,0,0.24,0.707,158.356,4,9.911019849418206,4
Love Maze,Love Yourself 轉 'Tear',BTS,2025-03-21T00:00:33Z,k-pop,221529,66,0.637,9,-4.652,0.0618,0.0483,0,0.0728,0.759,149.93,4,6.8583162217659135,15
Outro: Propose,Skool Luv Affair,BTS,2025-03-21T00:00:33Z,k-pop,122513,52,0.397,2,-2.488,0.159,0.467,0,0.205,0.514,173.733,4,11.118412046543463,4
Monster,EX'ACT,EXO,2025-03-21T00:00:33Z,k-pop,221341,64,0.618,6,-4.312,0.0596,0.0066,0,0.127,0.541,150,4,8.796714579055442,4
Boy in Luv,Skool Luv Affair,BTS,2025-03-21T00:00:33Z,k-pop,230778,67,0.491,0,-2.252,0.306,0.00261,0,0.34,0.474,166.236,4,11.118412046543463,34
I'm Fine,Love Yourself 結 'Answer',BTS,2025-03-21T00:00:33Z,k-pop,240339,64,0.511,11,-2.781,0.103,0.00852,0,0.346,0.303,87.605,4,6.590006844626968,3
NoNoNo,Secret Garden,Apink,2025-03-21T00:00:33Z,k-pop,220099,54,0.74,4,-2.668,0.0327,0.106,0,0.0637,0.745,105.996,4,11.72621492128679,4
Life Goes On,BE,BTS,2025-03-21T00:00:33Z,k-pop,207481,75,0.566,1,-5.733,0.0424,0.00691,0,0.37,0.45,81.068,4,4.347707049965777,16
Ma City,The Most Beautiful Moment in Life Pt.2,BTS,2025-03-21T00:00:33Z,k-pop,256686,61,0.668,6,-2.192,0.0957,0.000266,0,0.0777,0.807,122.007,4,9.322381930184806,3
Wedding Dress,Solar,TAEYANG,2025-03-21T00:00:33Z,k-pop,242746,60,0.729,0,-4.73,0.0347,0.122,0,0.129,0.707,133.943,4,14.737850787132102,8
GIRLFRIEND,MADE,BIGBANG,2025-03-21T00:00:33Z,k-pop,228979,53,0.623,5,-2.231,0.0979,0.152,0,0.282,0.456,84.969,4,8.284736481861739,5
Whalien 52,The Most Beautiful Moment in Life Pt.2,BTS,2025-03-21T00:00:33Z,k-pop,243222,58,0.585,10,-2.707,0.241,0.0992,2.54e-06,0.345,0.735,90.03,4,9.322381930184806,5
Outro: Her,Love Yourself 承 'Her',BTS,2025-03-21T00:00:33Z,k-pop,228612,52,0.48,3,-5.704,0.27,0.317,0,0.0583,0.45,88.804,4,7.520876112251882,6
Save Me,The Most Beautiful Moment in Life: Young Forever,BTS,2025-03-21T00:00:33Z,k-pop,196505,68,0.613,1,-3.48,0.062,0.0269,0,0.0783,0.54,139.936,4,8.900752908966462,10
I GOT A BOY,I GOT A BOY - The 4th Album,Girls' Generation,2025-03-21T00:00:33Z,k-pop,271325,57,0.502,4,-1.273,0.272,0.0342,0,0.538,0.527,97.911,4,12.232717316906228,5
365 FRESH,199X,Triple H,2025-03-21T00:00:33Z,k-pop,219809,44,0.823,1,-4.533,0.0582,0.19,0,0.28,0.842,107.989,4,7.904175222450377,4
YESTERDAY,YESTERDAY,Block B,2025-03-21T00:00:33Z,k-pop,168918,48,0.63,8,-3.472,0.157,0.0813,0,0.0782,0.854,141.905,4,8.134154688569472,3
Intro: Boy Meets Evil,Wings,BTS,2025-03-21T00:00:33Z,k-pop,121770,59,0.573,5,-3.53,0.214,0.0212,0,0.132,0.242,130.251,4,8.459958932238193,5
Answer : Love Myself,Love Yourself 結 'Answer',BTS,2025-03-21T00:00:33Z,k-pop,251279,63,0.568,1,-3.749,0.0406,0.189,0,0.111,0.45,108.051,4,6.590006844626968,7
I Can't Let You Go (feat. Space Cowboy),New Wave City,"Muzie,Space Cowboy",2025-03-21T00:00:33Z,"city pop,k-rap",207398,25,0.737,4,-5.143,0.11,0.257,0,0.113,0.556,94.033,4,7.041752224503765,6
21st Century Girl,Wings,BTS,2025-03-21T00:00:33Z,k-pop,192596,61,0.716,2,-3.539,0.0719,0.00424,0,0.0547,0.763,101.029,4,8.459958932238193,4
BEST FRIEND,Return,iKON,2025-03-21T00:00:33Z,k-pop,230148,51,0.457,4,-4.014,0.0864,0.19,0,0.17,0.568,67.927,5,7.167693360711842,20
Beautiful,"Guardian (Original Television Soundtrack), Pt. 4",Crush,2025-03-21T00:00:33Z,"k-rap,k-pop,k-ballad",227583,67,0.416,10,-6.146,0.0292,0.843,0,0.107,0.219,110.252,4,8.273785079,41
Stay With Me,"Guardian (Original Television Soundtrack), Pt. 1","CHANYEOL,Punch",2025-03-21T00:00:33Z,"k-pop,soundtrack,k-ballad",192441,70,0.558,0,-4.686,0.033,0.431,0,0.126,0.202,124.709,4,8.31211499,32
Overdose,Overdose - The 2nd Mini Album,EXO-K,2025-03-21T00:00:33Z,k-pop,205611,61,0.498,5,-1.797,0.164,0.0615,0,0.358,0.652,112.357,5,10.639288158795344,5
Spine Breaker,Skool Luv Affair,BTS,2025-03-21T00:00:33Z,k-pop,238529,62,0.679,0,-1.058,0.15,0.164,0,0.437,0.861,93.989,4,11.118412046543463,6
Tempo,DON’T MESS UP MY TEMPO – The 5th Album,EXO,2025-03-21T00:00:33Z,k-pop,224482,63,0.686,0,-4.423,0.1,0.237,0,0.0683,0.519,115.944,4,6.398357289527721,13
MIC Drop,Love Yourself 承 'Her',BTS,2025-03-21T00:00:33Z,k-pop,238193,65,0.667,6,-4.851,0.0917,0.00912,0,0.0816,0.541,169.961,4,7.520876112251882,25
Bad,Reality,INFINITE,2025-03-21T00:00:33Z,k-pop,216244,51,0.689,0,-3.051,0.116,0.24,0,0.134,0.458,99.994,4,9.70568104,4
Stigma,Wings,BTS,2025-03-21T00:00:33Z,k-pop,216063,61,0.566,0,-5.556,0.089,0.148,0,0.139,0.335,136.442,4,8.459958932238193,7
MAMA,Wings,BTS,2025-03-21T00:00:33Z,k-pop,212275,58,0.543,5,-4.818,0.232,0.000226,2.14e-05,0.0816,0.466,185.832,4,8.459958932238193,5
Lucifer,Lucifer - The 2nd Album,SHINee,2025-03-21T00:00:33Z,k-pop,233986,62,0.75,11,-1.819,0.0518,0.0323,0,0.107,0.866,125.034,4,14.688569472963724,2
IDOL,Love Yourself 結 'Answer',BTS,2025-03-21T00:00:33Z,k-pop,222732,71,0.733,9,-3.211,0.118,0.00481,0,0.123,0.42,126.035,4,6.590006844626968,34
All Mine,All Mine - SM STATION,f(x),2025-03-21T00:00:33Z,k-pop,203857,42,0.585,11,-3.625,0.068,0.176,0,0.457,0.648,127.974,4,8.678986995208762,2
Trivia 承 : Love,Love Yourself 結 'Answer',BTS,2025-03-21T00:00:33Z,k-pop,225697,58,0.761,5,-5.721,0.0899,0.242,0,0.103,0.484,121.971,4,6.590006844626968,2
Married To The Music,Married To The Music - The 4th Album Repackage,SHINee,2025-03-21T00:00:33Z,k-pop,214689,43,0.729,10,-3.24,0.0994,0.107,0,0.0721,0.889,114.995,4,9.648186173853524,5
Euphoria,Love Yourself 結 'Answer',BTS,2025-03-21T00:00:33Z,k-pop,228615,72,0.637,2,-4.518,0.0338,0.394,0,0.0921,0.57,104.996,4,6.590006844626968,10
Am I Wrong,Wings,BTS,2025-03-21T00:00:33Z,k-pop,213082,56,0.76,6,-4.992,0.0494,0.00125,1.07e-05,0.0868,0.679,107.988,4,8.459958932238193,5
Dancing King,Dancing King - SM STATION,Yoo Jae Seok,2025-03-21T00:00:33Z,k-pop,244463,44,0.729,6,-3.712,0.0458,0.0185,0,0.0574,0.957,127.987,4,8.522929500342231,10
Deja Vu,minisode 3: TOMORROW,TOMORROW X TOGETHER,2025-03-21T00:00:33Z,k-pop,171427,73,0.357,5,-5.339,0.069,0.0811,0,0.145,0.238,162.844,4,0.9856262833675564,4
I,I - The 1st Mini Album,"TAEYEON,Verbal Jint",2025-03-21T00:00:33Z,"k-pop,k-ballad,k-rap",206038,59,0.506,9,-2.372,0.0324,0.0666,0,0.324,0.233,89.993,4,9.470225873,7
Outro: Tear,Love Yourself 轉 'Tear',BTS,2025-03-21T00:00:33Z,k-pop,284980,59,0.711,6,-2.723,0.246,0.327,0,0.0887,0.469,140.02,4,6.8583162217659135,7
The Eve,THE WAR - The 4th Album,EXO,2025-03-21T00:00:33Z,k-pop,176026,63,0.636,0,-5.352,0.0334,0.0223,0,0.293,0.516,135.104,4,7.690622861054073,9
Serendipity (Full Length Edition),Love Yourself 結 'Answer',BTS,2025-03-21T00:00:33Z,k-pop,276707,66,0.422,8,-7.524,0.0548,0.443,0,0.231,0.227,128.921,4,6.590006844626968,4
Intro: Singularity,Love Yourself 轉 'Tear',BTS,2025-03-21T00:00:33Z,k-pop,196998,60,0.775,1,-9.126,0.091,0.56,0.00278,0.112,0.198,103.991,3,6.8583162217659135,17
Butterfly,The Most Beautiful Moment in Life Pt.2,BTS,2025-03-21T00:00:33Z,k-pop,238861,68,0.461,6,-4.498,0.0565,0.0149,0,0.12,0.291,149.985,4,9.322381930184806,5
