Track Name,Album Name,Artist Name(s),Added At,Genres,Duration (ms),Popularity,Danceability,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Song Age,Play Count
Sakura Kiss (From Ouran High School Host Club),Nostalgia II,AmaLee,2025-03-21T00:00:28Z,anime,89638,36,0.478,2,-3.744,0.149,0.00627,1.31e-05,0.155,0.506,166.016,4,7.471594798083505,1.0
Ex-Wives,Six: The Musical (Studio Cast Recording),SIX,2025-03-21T00:00:28Z,musicals,350218,63,0.703,0,-9.601,0.0862,0.0499,0.0,0.338,0.367,136.647,4,6.570841889117043,2.0
"Left Brain, Right Brain",What.,Bo Burnham,2025-03-21T00:00:28Z,comedy,394392,46,0.462,4,-6.011,0.621,0.639,0.0,0.655,0.548,169.408,4,11.274469541409994,2.0
Stop,Stop,Anthony Ramos,2025-03-21T00:00:28Z,,190830,32,0.657,2,-6.141,0.0371,0.05,1.81e-06,0.193,0.589,92.088,4,4.616016427104722,1.0
Realize,Coco,Colbie Caillat,2025-03-21T00:00:28Z,,244106,54,0.693,1,-6.408,0.0325,0.13,0.0,0.115,0.192,123.933,4,18.2340862422998,2.0
See You Again,The Living Room Sessions Vol. 2,Kina Grannis,2025-03-21T00:00:28Z,acoustic pop,177628,26,0.588,10,-10.189,0.0615,0.906,0.0,0.249,0.219,143.668,4,8.75564681724846,1.0
Satellite,Satellite,Ben Abraham,2025-03-21T00:00:28Z,,262785,33,0.267,6,-19.439,0.0341,0.95,0.0896,0.119,0.0894,133.37,4,5.689253935660506,1.0
I'll Keep You Safe,I'll Keep You Safe,"sagun,Shiloh Dynasty",2025-03-21T00:00:28Z,lo-fi,185875,65,0.752,7,-24.694,0.0557,0.945,0.819,0.178,0.462,114.982,4,7.471594798083505,6.0
Flowers,Vibes 3,The Deli,2025-03-21T00:00:28Z,"lo-fi,lo-fi beats",187828,49,0.838,7,-10.006,0.134,0.0849,0.981,0.26,0.218,79.987,4,9.08145106091718,38.0
[oops],[oops],potsu,2025-03-21T00:00:28Z,lo-fi,142182,57,0.851,0,-13.558,0.0788,0.53,0.217,0.138,0.635,68.988,4,7.860369609856263,21.0
With U,With U,"SwuM,Idealism",2025-03-21T00:00:28Z,"lo-fi,lo-fi beats,j-dance",218666,48,0.469,1,-11.858,0.0341,0.863,0.809,0.0923,0.185,90.062,4,6.094455852156058,2.0
Silience,Silience,Toonorth,2025-03-21T00:00:28Z,"lo-fi beats,lo-fi,jazz beats",196923,38,0.636,6,-10.455,0.0563,0.0295,0.779,0.119,0.672,77.938,4,6.524298425735798,5.0
when the leaves come falling down,her,j'san,2025-03-21T00:00:28Z,"lo-fi,lo-fi beats",121904,40,0.656,9,-15.809,0.0481,0.902,0.472,0.123,0.27,125.992,4,6.992470910335387,6.0
Faces,Faces,Knowmadic,2025-03-21T00:00:28Z,"lo-fi beats,lo-fi",133165,38,0.615,11,-12.324,0.115,0.968,0.807,0.106,0.177,159.031,4,6.217659137577002,5.0
Proud of You,"Growing Up, Vol. 2","A L E X,Alicks",2025-03-21T00:00:28Z,"lo-fi,lo-fi beats",182869,43,0.82,8,-15.194,0.0802,0.869,0.961,0.0925,0.62,104.988,4,6.7734428473648185,6.0
Love Is Real,Sincere,Moods,2025-03-21T00:00:28Z,lo-fi beats,202213,47,0.761,9,-8.078,0.142,0.0533,0.102,0.0887,0.61,93.99,4,10.127310061601642,4.0
sand castles,corals 2,Fujitsu,2025-03-21T00:00:28Z,"lo-fi beats,lo-fi",147692,37,0.784,4,-14.648,0.0513,0.577,0.851,0.128,0.63,129.94,4,6.513347022587269,4.0
5:32pm,Vibes 2,The Deli,2025-03-21T00:00:28Z,"lo-fi,lo-fi beats",136914,59,0.686,1,-14.133,0.049,0.652,0.934,0.0772,0.647,86.393,4,8.44079397672827,8.0
Her,Her,eery,2025-03-21T00:00:28Z,"lo-fi,j-dance",123219,49,0.665,11,-11.567,0.103,0.813,0.0414,0.185,0.499,82.067,4,9.234770704996578,15.0
sorry,late nights,chief.,2025-03-21T00:00:28Z,"lo-fi,lo-fi beats",77922,40,0.548,10,-12.869,0.12,0.752,0.893,0.314,0.546,127.159,4,7.299110198494182,7.0
Choke,Choke,Sonn,2025-03-21T00:00:28Z,,180000,40,0.643,9,-14.328,0.0792,0.871,0.808,0.0742,0.0862,139.979,4,6.992470910335387,18.0
"sincerely, yours",osho,Nohidea,2025-03-21T00:00:28Z,"lo-fi,lo-fi beats,j-dance",139684,48,0.605,5,-11.301,0.0509,0.8,0.872,0.141,0.622,80.957,4,8.139630390143736,11.0
Affection,Life,Jinsang,2025-03-21T00:00:28Z,"lo-fi,lo-fi beats",117495,55,0.698,1,-15.01,0.0902,0.915,0.937,0.0882,0.608,84.028,4,8.257357973990418,18.0
Flunked This Semester,Waterbed,HM Surf,2025-03-21T00:00:28Z,"lo-fi,lo-fi beats",99310,34,0.559,8,-11.289,0.0367,0.486,0.905,0.111,0.271,174.063,4,6.981519507186858,4.0
Tell Me Why I'm Waiting,Passion & Confusion,"timmies,Shiloh Dynasty",2025-03-21T00:00:28Z,lo-fi,123891,61,0.671,6,-11.185,0.056,0.796,0.000339,0.0657,0.159,124.007,4,7.512662559890486,7.0
Feblu,"Expedition, Vol. 7 (Moonloops)",Flughand,2025-03-21T00:00:28Z,"lo-fi,lo-fi beats,jazz beats",93635,51,0.769,10,-8.375,0.0949,0.897,0.862,0.118,0.641,80.951,4,9.08145106091718,5.0
feel,ep seeds,eevee,2025-03-21T00:00:28Z,"lo-fi,lo-fi beats,j-dance",104564,39,0.472,11,-20.798,0.0429,0.131,0.0554,0.267,0.364,132.321,4,8.030116358658454,5.0
Sakura Trees,Buena Vista,Saib,2025-03-21T00:00:28Z,"lo-fi,lo-fi beats,jazz house,jazz beats",99996,52,0.643,0,-7.295,0.0354,0.204,0.197,0.0908,0.521,79.986,4,8.046543463381246,8.0
Cinnamon,Cinnamon,Hurley Mower,2025-03-21T00:00:28Z,,169565,28,0.766,5,-6.841,0.269,0.135,0.747,0.102,0.688,92.017,4,6.8583162217659135,4.0
sekao,running around dreaming,Delayde,2025-03-21T00:00:28Z,"lo-fi beats,lo-fi",132000,39,0.616,5,-16.921,0.0405,0.905,0.896,0.332,0.333,159.972,4,6.833675564681725,5.0
sunny,sunny,j'san,2025-03-21T00:00:28Z,"lo-fi,lo-fi beats",139130,45,0.811,0,-11.503,0.0789,0.468,0.607,0.109,0.646,138.027,4,6.91854893908282,6.0
Almost Home,Chillhop Daydreams,Sugi.wa,2025-03-21T00:00:28Z,"lo-fi,lo-fi beats",169187,46,0.586,4,-19.177,0.0518,0.873,0.921,0.0801,0.353,85.091,4,6.633812457221081,5.0
French Inhale,444,[bsd.u],2025-03-21T00:00:28Z,"lo-fi,lo-fi beats",108078,54,0.87,8,-11.877,0.22,0.499,0.941,0.105,0.889,80.087,4,8.314852840520192,3.0
Interstellar,Interstellar,"drkmnd,Arbour",2025-03-21T00:00:28Z,"lo-fi,lo-fi beats",164800,46,0.503,11,-15.226,0.127,0.527,0.808,0.11,0.13,76.85,4,6.198494182067077,3.0
I Don't Love You Anymore,I Don't Love You Anymore,Sarcastic Sounds,2025-03-21T00:00:28Z,lo-fi,77600,37,0.708,6,-19.536,0.144,0.428,0.87,0.0843,0.451,74.99,4,6.433949349760438,3.0
"Sorry, I Like You","Sorry, I Like You",Burbank,2025-03-21T00:00:28Z,lo-fi,122790,52,0.833,9,-6.338,0.0611,0.266,5.06e-06,0.251,0.584,86.017,4,7.633127994524298,6.0
Fade,Fade,Knowmadic,2025-03-21T00:00:28Z,"lo-fi beats,lo-fi",157000,40,0.693,11,-12.764,0.235,0.943,0.235,0.0941,0.511,73.985,4,7.96167008898015,2.0
Sunshine,Sunshine,Seneca B,2025-03-21T00:00:28Z,"lo-fi,lo-fi beats",210496,35,0.699,7,-15.225,0.036,0.445,0.859,0.132,0.0616,146.022,4,6.907597535934292,2.0
honey,Oh! If I could only have you,"1-800-lost,Jade Alice",2025-03-21T00:00:28Z,,145004,18,0.39,2,-9.406,0.0307,0.803,0.00677,0.0953,0.0562,122.818,4,4.826830937713894,4.0
Blue and Green,Colors,"Harris Cole,Aso",2025-03-21T00:00:28Z,"lo-fi,lo-fi beats,jazz beats",174000,39,0.637,1,-17.75,0.115,0.897,0.849,0.0731,0.479,79.908,4,6.828199863107461,3.0
for you,jhfly,jhfly,2025-03-21T00:00:28Z,"lo-fi,lo-fi beats",188611,34,0.886,10,-8.844,0.0899,0.736,0.0576,0.28,0.495,125.97,4,9.689253935660506,9.0
this again..,this again..,"SwuM,quickly, quickly",2025-03-21T00:00:28Z,"lo-fi,lo-fi beats,j-dance",135384,27,0.517,8,-11.971,0.0857,0.656,0.789,0.228,0.196,78.181,4,6.562628336755647,3.0
Dulce,Cenário,FloFilz,2025-03-21T00:00:28Z,"jazz rap,jazz beats,lo-fi beats,lo-fi",131558,48,0.84,9,-9.404,0.0872,0.262,0.921,0.116,0.538,92.97,4,8.563997262149213,2.0
I Don't Sleep,I Don't Sleep,Sarcastic Sounds,2025-03-21T00:00:28Z,lo-fi,105142,48,0.774,6,-13.13,0.214,0.105,0.741,0.348,0.258,80.51,4,7.184120465434634,2.0
my new love,Gentle Boy,Elijah Who,2025-03-21T00:00:28Z,"lo-fi,lo-fi beats",65790,51,0.614,1,-11.943,0.042,0.967,0.891,0.0698,0.236,84.938,4,7.490759753593429,5.0
スモーク,スモーク,SwuM,2025-03-21T00:00:28Z,"lo-fi,lo-fi beats,j-dance",151578,45,0.493,5,-8.547,0.0572,0.826,0.681,0.122,0.227,76.001,4,7.151266255989048,3.0
It's OK to Cry,It's OK to Cry,Sarcastic Sounds,2025-03-21T00:00:28Z,lo-fi,102055,39,0.772,10,-13.254,0.0291,0.371,0.922,0.0917,0.145,152.031,4,6.5598904859685145,2.0
Smile,Smile,"Nohidea,Ben Beal,sophie meiers",2025-03-21T00:00:28Z,"lo-fi,lo-fi beats,j-dance,jazz rap,bedroom pop",144040,49,0.531,2,-10.321,0.22,0.911,0.00201,0.222,0.749,75.487,4,8.372347707049967,8.0
Beauty Hurts,The Great Alone,Jack Be,2025-03-21T00:00:28Z,,237340,26,0.664,3,-7.68,0.0726,0.617,0.0111,0.144,0.526,90.028,4,6.3025325119780975,3.0
"i'm in love with u, sorry","i'm in love with u, sorry",j'san,2025-03-21T00:00:28Z,"lo-fi,lo-fi beats",90315,52,0.578,5,-17.204,0.0589,0.97,0.633,0.125,0.276,94.983,4,7.482546201232033,5.0
Swingtheory,Over Skies,"quickly, quickly",2025-03-21T00:00:28Z,"lo-fi,lo-fi beats",228571,35,0.484,1,-8.431,0.664,0.584,0.0286,0.306,0.307,78.38,1,6.647501711156742,3.0
summer nights.,summer nights.,"halberd,Nion",2025-03-21T00:00:28Z,"lo-fi,lo-fi beats",84315,46,0.782,7,-20.939,0.668,0.939,0.781,0.125,0.39,83.989,4,7.704312114989733,4.0
Yesterday,Chillhop Daydreams,chief.,2025-03-21T00:00:28Z,"lo-fi,lo-fi beats",154124,40,0.647,9,-14.68,0.0584,0.945,0.868,0.127,0.143,77.077,4,6.633812457221081,17.0
Call me,Collection,90sFlav,2025-03-21T00:00:28Z,"lo-fi,lo-fi beats",126250,60,0.733,8,-12.074,0.25,0.952,0.917,0.0866,0.142,153.968,4,7.12662559890486,7.0
Pero Asi,Pero Asi,Made in M,2025-03-21T00:00:28Z,"lo-fi beats,lo-fi",114458,32,0.811,5,-12.284,0.334,0.692,0.603,0.078,0.673,83.99,4,7.655030800821355,3.0
I Fell in Love with You One Night in September,Dreams for Two,Rook1e,2025-03-21T00:00:28Z,"lo-fi,lo-fi beats",96004,48,0.532,3,-19.672,0.0648,0.943,0.824,0.0852,0.0732,89.346,3,7.550992470910335,4.0
We've Never Met but Can We Have a Cup of Coffee or Something,Let's Go,In Love With a Ghost,2025-03-21T00:00:28Z,lo-fi,199603,50,0.349,6,-18.295,0.0538,0.926,0.121,0.321,0.236,201.128,4,7.425051334702259,10.0
Coffee Cold,Shapes of Rhythm/Woman Is Sweeter,Galt MacDermot,2025-03-21T00:00:28Z,,205720,63,0.685,9,-9.691,0.0298,0.785,0.284,0.224,0.475,80.487,4,25.234770704996578,3.0
No Way Back,No Way Back,Oatmello,2025-03-21T00:00:28Z,"lo-fi,lo-fi beats",101647,26,0.535,4,-11.783,0.0534,0.901,0.949,0.114,0.185,170.118,4,6.869267624914442,2.0
anything in the world,leaving us,loftii,2025-03-21T00:00:28Z,"lo-fi,lo-fi beats",116491,21,0.657,11,-4.523,0.221,0.724,0.257,0.372,0.444,140.035,4,6.891170431211499,3.0
Soulful,Playtime,L'Indécis,2025-03-21T00:00:28Z,"lo-fi beats,jazz beats,lo-fi,jazz rap",220689,50,0.529,4,-10.7,0.108,0.494,0.866,0.122,0.11,173.697,4,7.0746064339493495,2.0
Raindrops,Memories,"Kupla,j'san",2025-03-21T00:00:28Z,"lo-fi,lo-fi beats",145116,37,0.596,10,-9.689,0.141,0.622,0.917,0.141,0.162,85.949,4,6.535249828884326,1.0
Dreamscape,Bedtime Stories Pt. 2,"brillion.,Arbour,Kupla",2025-03-21T00:00:28Z,"lo-fi,lo-fi beats",174080,28,0.594,8,-17.552,0.113,0.929,0.923,0.112,0.19,75.172,4,4.889801505817933,1.0
Chinatown,O R B I T,SwuM,2025-03-21T00:00:28Z,"lo-fi,lo-fi beats,j-dance",148333,20,0.676,2,-13.929,0.0633,0.441,0.352,0.0902,0.202,143.968,4,6.179329226557153,2.0
Terrapin,Terrapin,Mondo Loops,2025-03-21T00:00:28Z,"lo-fi,lo-fi beats",133333,25,0.561,8,-24.813,0.045,0.927,0.913,0.104,0.108,144.067,4,4.84599589322382,1.0
Protected,Escapade,Swørn,2025-03-21T00:00:28Z,"lo-fi beats,lo-fi,jazz beats",79710,34,0.751,1,-7.133,0.0686,0.141,0.912,0.0999,0.379,82.223,4,6.04517453798768,1.0
I Dont Wanna Know Her,Passion & Confusion,"timmies,Shiloh Dynasty",2025-03-21T00:00:28Z,lo-fi,122204,47,0.836,9,-14.701,0.342,0.599,0.00439,0.352,0.358,109.934,3,7.512662559890486,3.0
after u,handwarmers,jhfly,2025-03-21T00:00:28Z,"lo-fi,lo-fi beats",100120,26,0.541,2,-14.59,0.295,0.189,0.87,0.108,0.43,132.344,5,7.011635865845311,1.0
Morning Dew,Chillhop Essentials Spring 2019,fantompower,2025-03-21T00:00:28Z,"lo-fi beats,lo-fi,j-dance",151500,35,0.462,10,-19.148,0.086,0.939,0.905,0.0801,0.121,127.978,4,6.020533880903491,1.0
sunday morning bacon,finding solitude,"Delayde,Fenick",2025-03-21T00:00:28Z,"lo-fi beats,lo-fi",103421,29,0.745,7,-15.0,0.181,0.864,0.914,0.106,0.211,76.127,4,6.349075975359343,1.0
Edamame,Jiro Dreams,"Dontcry,Glimlip",2025-03-21T00:00:28Z,"lo-fi,lo-fi beats,jazz beats",89423,34,0.683,0,-8.517,0.0834,0.42,0.925,0.146,0.319,155.966,4,5.086926762491444,1.0
Mirror Image,Tomorrows That Follow,"ENRA,Sleepermane",2025-03-21T00:00:28Z,"lo-fi,lo-fi beats",126843,28,0.688,8,-11.277,0.0629,0.586,0.825,0.108,0.147,80.009,1,4.933607118412047,1.0
Cosmos,Odyssey,"Dontcry,Nokiaa",2025-03-21T00:00:28Z,"lo-fi,lo-fi beats",113594,31,0.705,11,-11.029,0.0901,0.237,0.793,0.141,0.206,88.009,4,4.878850102669404,1.0
before rain,bed / moon,Sleepy Fish,2025-03-21T00:00:28Z,"lo-fi beats,lo-fi,jazz beats",93134,20,0.638,5,-9.33,0.0411,0.65,0.873,0.0702,0.439,67.055,4,6.206707734428473,2.0
Dreams,Dreams,Bluedoom,2025-03-21T00:00:28Z,"lo-fi beats,lo-fi",74257,18,0.706,1,-18.595,0.0438,0.843,0.947,0.177,0.537,160.048,4,6.425735797399041,6.0
Meet You in the Park,Calm Lands,Monma,2025-03-21T00:00:28Z,"lo-fi beats,lo-fi",151428,34,0.809,8,-14.615,0.203,0.601,0.879,0.158,0.683,168.002,4,4.944558521560575,1.0
Bittersweet,Flickshots & Quickscopes,baaskaT,2025-03-21T00:00:28Z,"lo-fi beats,lo-fi,jazz beats,jazz rap",86000,40,0.742,6,-16.167,0.167,0.245,0.827,0.11,0.937,82.969,4,8.383299110198495,12.0
Kairi,Kairi,Lost Son,2025-03-21T00:00:28Z,"lo-fi,lo-fi beats",85247,37,0.539,8,-13.852,0.0532,0.478,0.807,0.14,0.258,86.007,4,8.172484599589323,3.0
Bunnies,Odyssey,"Dontcry,Nokiaa",2025-03-21T00:00:28Z,"lo-fi,lo-fi beats",163143,39,0.867,4,-12.284,0.218,0.343,0.886,0.0772,0.369,82.016,4,4.878850102669404,3.0
After Thought,Future Feelings,SPEECHLESS,2025-03-21T00:00:28Z,"lo-fi,lo-fi beats",69815,30,0.49,6,-12.4,0.0461,0.543,0.537,0.104,0.183,196.05,4,4.955509924709103,1.0
VIBES & SH*T,IWOAK,Waahiid,2025-03-21T00:00:28Z,lo-fi,112750,20,0.749,1,-14.268,0.0541,0.909,0.765,0.362,0.52,89.103,4,6.746064339493498,1.0
Oracle Night,Chillhop Essentials Summer 2018,HM Surf,2025-03-21T00:00:28Z,"lo-fi,lo-fi beats",150000,28,0.666,11,-21.575,0.0485,0.96,0.884,0.156,0.15,82.028,4,6.767967145790554,1.0
Dxy_Drmng,Chillhop Daydreams,invention_,2025-03-21T00:00:28Z,"lo-fi beats,lo-fi,jazz beats",165250,28,0.526,4,-10.712,0.318,0.937,0.0372,0.383,0.189,112.421,3,6.633812457221081,1.0
Your Favorite Place,Chillhop Essentials Winter 2017,Joey Pecoraro,2025-03-21T00:00:28Z,"lo-fi beats,lo-fi,jazz beats",221536,42,0.615,9,-13.093,0.0485,0.356,0.864,0.0591,0.515,78.049,4,7.2908966461327855,3.0
Descending,YGCBEATS002 : illiterate,illiterate,2025-03-21T00:00:28Z,"lo-fi beats,lo-fi,jazz beats,lo-fi house,jazz rap",93320,34,0.856,9,-10.776,0.292,0.894,0.915,0.108,0.575,81.414,4,6.633812457221081,3.0
Summer Luv,Ep Embrace,Slipfunc,2025-03-21T00:00:28Z,lo-fi,122590,39,0.912,8,-18.308,0.0875,0.413,0.691,0.094,0.107,112.872,3,6.447638603696099,1.0
Elsewhere,Elsewhere,H.1,2025-03-21T00:00:28Z,"lo-fi,lo-fi beats,j-dance",115360,17,0.782,0,-14.708,0.251,0.869,0.866,0.0756,0.565,85.143,4,6.620123203285421,3.0
I’m Ready,I’m Ready,Loupo,2025-03-21T00:00:28Z,"lo-fi beats,jazz beats",210599,21,0.815,11,-13.593,0.25,0.568,0.826,0.104,0.613,91.173,4,5.968514715947981,1.0
"midnight, somewhere",amaranthine,Idealism,2025-03-21T00:00:28Z,"lo-fi,lo-fi beats",194822,31,0.433,7,-15.747,0.0695,0.643,0.634,0.371,0.0688,81.998,4,7.383983572895278,2.0
Crystal Lake,Relief,"Pandrezz,Epektase",2025-03-21T00:00:28Z,"lo-fi,lo-fi beats",127659,36,0.558,7,-15.513,0.386,0.38,0.825,0.118,0.262,37.42,4,4.922655715263518,3.0
tranquil wave,tranquil wave,fantompower,2025-03-21T00:00:28Z,"lo-fi beats,lo-fi,j-dance",147692,39,0.535,8,-22.271,0.0378,0.918,0.932,0.109,0.195,78.229,4,6.869267624914442,2.0
cloud path,memoirs,Leavv,2025-03-21T00:00:28Z,"lo-fi beats,lo-fi,jazz beats",112901,18,0.874,6,-8.657,0.0435,0.506,0.836,0.0876,0.803,85.225,4,8.383299110198495,2.0
Puddles,2 Am. Study Session,E I S U,2025-03-21T00:00:28Z,"lo-fi,lo-fi beats",103116,38,0.547,6,-13.328,0.196,0.184,0.843,0.0975,0.599,216.109,3,4.988364134154689,1.0
Trippin,Into the Deep,Smoke Trees,2025-03-21T00:00:28Z,"lo-fi beats,lo-fi",87750,36,0.775,6,-14.201,0.222,0.377,0.738,0.137,0.533,80.965,4,8.073921971252567,3.0
We Can't Be Friends,We Can't Be Friends,"Yndi,Dream Koala",2025-03-21T00:00:28Z,,208451,46,0.476,2,-13.004,0.0402,0.897,0.892,0.0841,0.252,118.248,4,12.61327857631759,1.0
Driftwood,Chillhop Essentials Summer 2019,Leavv,2025-03-21T00:00:28Z,"lo-fi beats,lo-fi,jazz beats",163571,31,0.519,4,-13.054,0.0678,0.828,0.919,0.12,0.405,88.983,4,5.790554414784395,1.0
Maybe One Day,Maybe One Day,SPEECHLESS,2025-03-21T00:00:28Z,"lo-fi,lo-fi beats",101354,15,0.718,9,-12.067,0.237,0.799,0.871,0.26,0.178,180.073,4,7.20602327173169,1.0
As You,Only Memory EP,Ficci,2025-03-21T00:00:28Z,chillstep,244232,19,0.713,1,-8.44,0.0579,0.223,0.738,0.0952,0.136,89.927,4,8.232717316906228,2.0
Pure Bliss,Future Feelings,SPEECHLESS,2025-03-21T00:00:28Z,"lo-fi,lo-fi beats",156023,48,0.479,9,-15.707,0.0311,0.908,0.936,0.0752,0.15,79.941,4,4.955509924709103,1.0
.suede,junyii ~ dr!p,"Chill Children,junyii.",2025-03-21T00:00:28Z,"lo-fi,lo-fi beats",80713,17,0.76,1,-18.106,0.0873,0.807,0.97,0.182,0.75,80.024,4,6.433949349760438,2.0
4/17/1975,Progress 2,Rob Viktum,2025-03-21T00:00:28Z,"trip hop,nu jazz",169483,44,0.727,11,-4.556,0.0362,0.0861,0.898,0.1,0.859,85.013,4,15.203285420944558,1.0
Now That You're Gone,Now That You're Gone,Kavv,2025-03-21T00:00:28Z,"lo-fi,lo-fi beats,jazz beats",120106,36,0.536,5,-8.834,0.526,0.951,0.913,0.101,0.397,77.477,1,6.26694045174538,2.0
Embed,Reflections,jrd.,2025-03-21T00:00:28Z,"lo-fi,lo-fi beats",168117,9,0.694,0,-15.075,0.0538,0.633,0.909,0.083,0.382,80.003,4,6.8172484599589325,1.0
Home,Chillhop Essentials Winter 2024,Yasper,2025-03-21T00:00:28Z,"lo-fi beats,lo-fi,jazz beats",173656,38,0.725,9,-12.503,0.166,0.367,0.876,0.177,0.259,81.996,4,0.3121149897330595,249.0
Freeway,Untitled V,Dweeb,2025-03-21T00:00:28Z,"lo-fi,lo-fi beats",91211,44,0.803,6,-10.241,0.116,0.362,0.243,0.0904,0.468,126.367,4,6.934976043805612,1.0
Sweet Moments,The Essentials : ihaveaface,".ihaveaface,Pueblo Vista",2025-03-21T00:00:28Z,"lo-fi beats,lo-fi",147692,14,0.85,5,-17.852,0.0627,0.0737,0.886,0.0906,0.955,156.05,4,6.16290212183436,1.0
City Samba,Faces & Spaces,Konteks,2025-03-21T00:00:28Z,"jazz rap,lo-fi beats,jazz beats,lo-fi",180000,50,0.409,6,-12.822,0.0372,0.285,0.699,0.127,0.41,88.009,4,6.283367556468172,5.0
rosemary whispers,Chillhop Essentials Spring 2019,santpoort,2025-03-21T00:00:28Z,"lo-fi beats,lo-fi",136500,40,0.782,8,-17.638,0.0544,0.671,0.859,0.111,0.425,116.06,4,6.020533880903491,3.0
..Earnest..,JEWELIUS CAESAR,STRAANGE,2025-03-21T00:00:28Z,"lo-fi beats,jazz beats",67880,30,0.792,6,-8.985,0.0553,0.158,0.888,0.108,0.516,91.952,4,9.234770704996578,1.0
Love Is Weakness,BODY N SOUL,C Y G N,2025-03-21T00:00:28Z,"lo-fi beats,lo-fi,jazz beats",168000,26,0.732,6,-11.114,0.09,0.361,0.362,0.123,0.399,92.017,4,6.38466803559206,1.0
She Loves Me Not,She Loves Me Not,Tohaj,2025-03-21T00:00:28Z,"lo-fi beats,lo-fi",134376,35,0.668,2,-10.572,0.325,0.731,0.000834,0.11,0.55,80.55,4,6.663928815879535,1.0
Fly,Satiata,Brenky,2025-03-21T00:00:28Z,"lo-fi,lo-fi beats",125217,15,0.726,8,-14.889,0.226,0.806,0.84,0.0983,0.744,69.196,4,5.305954825462012,7.0
Mistify,Guidance EP,jrd.,2025-03-21T00:00:28Z,"lo-fi,lo-fi beats",81106,20,0.699,4,-11.556,0.426,0.962,0.805,0.342,0.644,147.702,4,6.6420260095824775,1.0
Nothing changes: everything is different,Nothing changes: everything is different,H.1,2025-03-21T00:00:28Z,"lo-fi,lo-fi beats,j-dance",169795,32,0.572,3,-18.774,0.347,0.922,0.592,0.108,0.312,130.187,1,6.234086242299795,3.0
Blending In,Chillhop Essentials Spring 2019,Nokiaa,2025-03-21T00:00:28Z,"lo-fi beats,lo-fi",111000,25,0.656,0,-9.261,0.325,0.176,0.852,0.258,0.449,176.066,4,6.020533880903491,1.0
Bad Decisions,Bad Decisions,"Frame,Bijou.",2025-03-21T00:00:28Z,,219663,25,0.499,3,-8.318,0.0335,0.576,0.00634,0.127,0.0653,99.934,3,7.745379876796714,2.0
What If It All Turned out Fine,Before You Go,Jhove,2025-03-21T00:00:28Z,"lo-fi,lo-fi beats",161883,48,0.577,0,-20.245,0.043,0.953,0.955,0.101,0.195,144.084,4,4.91170431211499,1.0
fmrl_unrslv,Hibernature,invention_,2025-03-21T00:00:28Z,"lo-fi beats,lo-fi,jazz beats",134400,17,0.604,6,-9.696,0.298,0.964,0.0357,0.248,0.671,74.913,4,7.613963039014374,2.0
Downtown,I Should Be Sleeping Right Now,oofoe,2025-03-21T00:00:28Z,"lo-fi,lo-fi beats",75789,28,0.768,1,-9.863,0.454,0.837,0.837,0.0903,0.925,78.195,4,7.597535934291581,1.0
Perpetual,Perpetual,goosetaf,2025-03-21T00:00:28Z,"lo-fi,lo-fi beats",184000,33,0.73,5,-11.778,0.061,0.971,0.932,0.083,0.0936,74.993,4,5.021218343600274,1.0
without a word,Oh! If I could only have you,"1-800-lost,Jade Alice",2025-03-21T00:00:28Z,,117657,13,0.575,0,-9.622,0.0325,0.875,0.0,0.253,0.313,116.983,3,4.826830937713894,1.0
Vìo,Vìo,Wun Two,2025-03-21T00:00:28Z,"lo-fi beats,lo-fi",105205,18,0.79,7,-14.247,0.149,0.852,0.957,0.103,0.966,146.088,4,6.023271731690623,1.0
Springtime,After the Rain,Pabzzz,2025-03-21T00:00:28Z,"jazz beats,jazz rap,lo-fi beats,lo-fi",152224,21,0.645,5,-9.591,0.0618,0.437,0.161,0.112,0.519,94.991,4,6.379192334017796,2.0
Missing Her,From Nights in Clouds,B-Side,2025-03-21T00:00:28Z,"lo-fi beats,lo-fi,jazz beats",169778,14,0.687,11,-6.31,0.0988,0.565,0.0839,0.575,0.68,82.019,4,6.781656399726215,1.0
Valentine,Kingdom in Blue,Kupla,2025-03-21T00:00:28Z,"lo-fi,lo-fi beats",231529,41,0.609,1,-10.32,0.0419,0.191,0.923,0.738,0.245,85.002,4,5.073237508555784,1.0
Eden,Dreams for Two,Rook1e,2025-03-21T00:00:28Z,"lo-fi,lo-fi beats",75572,30,0.557,8,-15.593,0.0606,0.775,0.934,0.127,0.335,73.58,4,7.550992470910335,1.0
Springtime,Mercy,j^p^n,2025-03-21T00:00:28Z,lo-fi,120000,39,0.582,5,-12.543,0.0846,0.534,0.0,0.297,0.433,119.98,3,8.919917864476385,2.0
Feathers,All Natural,Kupla,2025-03-21T00:00:28Z,"lo-fi,lo-fi beats",120050,31,0.512,10,-6.141,0.25,0.811,0.612,0.102,0.15,159.596,4,7.118412046543464,3.0
The Final View,Metaphorical Music,Nujabes,2025-03-21T00:00:28Z,jazz rap,214946,51,0.591,7,-3.487,0.075,0.00952,0.674,0.148,0.582,89.129,4,21.598904859685145,1.0
Sinkerator,Chillhop Essentials Spring 2019,"weird inside,Dilip,quickly, quickly",2025-03-21T00:00:28Z,"lo-fi,lo-fi beats",137874,28,0.453,1,-13.757,0.408,0.742,0.0478,0.324,0.359,80.372,4,6.020533880903491,2.0
